Rvals*1e9,0+g,0+u,0-g,0-u,1g,1u,2g,2u,0+g,0+u,0-g,0-u,1g,1u,2g,2u,0+g,0+u,0-g,0-u,1g,1u,2g,2u
1.732439888698723252e+01,-7.125321733834884071e+03,-7.120720388939300392e+03,-7.123021804281274854e+03,-7.123021804686297401e+03,-7.121871282564478861e+03,-7.124171954854753494e+03,-1.725504330217994209e+00,1.725504330219129745e+00,-2.875747655771192512e+00,2.875933429956603504e+00,1.726340111493300356e+00,-1.724668143920098373e+00,-3.709148339036871800e-01,-2.671938429386673697e+00,nan,nan,nan,nan,nan,nan,2.672237558819970271e+00,3.719161237120945374e-01,nan,nan
1.735034154163738762e+01,-7.125311428362734659e+03,-7.120730692751022616e+03,-7.123021796812063258e+03,-7.123021797211667945e+03,-7.121876429072895007e+03,-7.124166796723350672e+03,-1.717775848841703645e+00,1.717775848842839181e+00,-2.862867683790682349e+00,2.863051797549815092e+00,1.718604160905670142e+00,-1.716947137173519877e+00,-3.692557507144390572e-01,-2.659971565447917463e+00,nan,nan,nan,nan,nan,nan,2.660268021298282548e+00,3.702480911170966116e-01,nan,nan
1.737628419628754628e+01,-7.125301184346372793e+03,-7.120740935124246789e+03,-7.123021789420608911e+03,-7.123021789814875774e+03,-7.121881544918272994e+03,-7.124161669376011560e+03,-1.710093452820489857e+00,1.710093452821625171e+00,-2.850064512091194047e+00,2.850246982709904842e+00,1.710914373429659463e+00,-1.709272137944026326e+00,-3.676065408108364907e-01,-2.648076054620779107e+00,nan,nan,nan,nan,nan,nan,2.648369864726280554e+00,3.685900249895814329e-01,nan,nan
1.740222685093770139e+01,-7.125291001328358107e+03,-7.120751116516205002e+03,-7.123021782105988677e+03,-7.123021782494997751e+03,-7.121886630328552201e+03,-7.124156572583342495e+03,-1.702456799153960532e+00,1.702456799155095846e+00,-2.837337569105329749e+00,2.837518413668476569e+00,1.703270405143484822e+00,-1.701642804157017963e+00,-3.659671309158733510e-01,-2.636251365907686939e+00,nan,nan,nan,nan,nan,nan,2.636542557775135354e+00,3.669418509443468923e-01,nan,nan
1.742816950558785294e+01,-7.125280878855336596e+03,-7.120761237380051170e+03,-7.123021774867290333e+03,-7.123021775251118925e+03,-7.121891685529642928e+03,-7.124151506118016187e+03,-1.694865547900600289e+00,1.694865547901736047e+00,-2.824686288366137887e+00,2.824865523754851893e+00,1.695671915191269363e+00,-1.694058796781973797e+00,-3.643374484041096983e-01,-2.624496973043128456e+00,nan,nan,nan,nan,nan,nan,2.624785573852173037e+00,3.653034952634104937e-01,nan,nan
1.745411216023800804e+01,-7.125270816477987864e+03,-7.120771298164903783e+03,-7.123021767703615296e+03,-7.123021768082339804e+03,-7.121896710745474593e+03,-7.124146469754731697e+03,-1.687319362145979884e+00,1.687319362147115420e+00,-2.812110108449815016e+00,2.812287751345138531e+00,1.688118565762124490e+00,-1.686519779806985753e+00,-3.627174212924685337e-01,-2.612812354448675656e+00,nan,nan,nan,nan,nan,nan,2.613098391057140368e+00,3.636748848876066864e-01,nan,nan
1.748005481488816670e+01,-7.125260813750989655e+03,-7.120781299315891374e+03,-7.123021760614075902e+03,-7.123021760987771813e+03,-7.121901706197945714e+03,-7.124141463270173517e+03,-1.679817907971370206e+00,1.679817907972505520e+00,-2.799608472925683600e+00,2.799784539806751127e+00,1.680610022048313112e+00,-1.679025420199650398e+00,-3.611069782380910698e-01,-2.601196993180673100e+00,nan,nan,nan,nan,nan,nan,2.601480492130042954e+00,3.620559474084922291e-01,nan,nan
1.750599746953832181e+01,-7.125250870232971465e+03,-7.120791241274185268e+03,-7.123021753597797215e+03,-7.123021753966538199e+03,-7.121906672107026679e+03,-7.124136486443020658e+03,-1.672360854422703547e+00,1.672360854423838861e+00,-2.787180830297984357e+00,2.787355337456574489e+00,1.673145952220693289e+00,-1.671575387884331576e+00,-3.595060485266136641e-01,-2.589650376885940908e+00,nan,nan,nan,nan,nan,nan,2.589931364403923908e+00,3.604466110641428855e-01,nan,nan
1.753194012418847336e+01,-7.125240985486477257e+03,-7.120801124477052326e+03,-7.123021746653915216e+03,-7.123021747017774032e+03,-7.121911608690726098e+03,-7.124131539053936649e+03,-1.664947873479912577e+00,1.664947873481047891e+00,-2.774826633964948996e+00,2.774999597494570480e+00,1.665726027395976416e+00,-1.664169355705780617e+00,-3.579145620704296538e-01,-2.578171997753961442e+00,nan,nan,nan,nan,nan,nan,2.578450499757551029e+00,3.588468047302809105e-01,nan,nan
1.755788277883862847e+01,-7.125231159077923621e+03,-7.120810949357885875e+03,-7.123021739781576798e+03,-7.123021740140626207e+03,-7.121916516165111716e+03,-7.124126620885504963e+03,-1.657578640026624806e+00,1.657578640027760120e+00,-2.762545342158773565e+00,2.762716777967398230e+00,1.658349921603985422e+00,-1.656806999401851499e+00,-3.563324493994264874e-01,-2.566761352466423673e+00,nan,nan,nan,nan,nan,nan,2.567037394567711850e+00,3.572564579151517039e-01,nan,nan
1.758382543348878713e+01,-7.125221390577558850e+03,-7.120820716346248446e+03,-7.123021732979940680e+03,-7.123021733334250712e+03,-7.121921394744370446e+03,-7.124121731722241748e+03,-1.650252831820228527e+00,1.650252831821364063e+00,-2.750336417902872199e+00,2.750506341710206470e+00,1.651017311762188911e+00,-1.649487997569849540e+00,-3.547596416539400832e-01,-2.555417942155068900e+00,nan,nan,nan,nan,nan,nan,2.555691549665481066e+00,3.556755007518645484e-01,nan,nan
1.760976808813894223e+01,-7.125211679559429285e+03,-7.120830425867911799e+03,-7.123021726248178311e+03,-7.123021726597818088e+03,-7.121926244640775622e+03,-7.124116871350564907e+03,-1.642970129462273388e+00,1.642970129463408702e+00,-2.738199328959126433e+00,2.738367756301158806e+00,1.643727877641140367e+00,-1.642212031645613024e+00,-3.531960705815626045e-01,-2.544141272351692518e+00,nan,nan,nan,nan,nan,nan,2.544412470285913219e+00,3.541038639928651421e-01,nan,nan
1.763571074278909379e+01,-7.125202025601330206e+03,-7.120840078344897847e+03,-7.123021719585469327e+03,-7.123021719930506151e+03,-7.121931066064759762e+03,-7.124112039558787728e+03,-1.635730216369230439e+00,1.635730216370365975e+00,-2.726133547779681976e+00,2.726300494006864028e+00,1.636481301839012303e+00,-1.634978785862585937e+00,-3.516416685291666733e-01,-2.532930852948777289e+00,nan,nan,nan,nan,nan,nan,2.533199666027308172e+00,3.525414790020853228e-01,nan,nan
1.766165339743924889e+01,-7.125192428284775815e+03,-7.120849674195512307e+03,-7.123021712991006098e+03,-7.123021713331508181e+03,-7.121935859224876367e+03,-7.124107236137090695e+03,-1.628532778743584597e+00,1.628532778744720133e+00,-2.714138551457836002e+00,2.714304031745086832e+00,1.629277269748854451e+00,-1.627787947235447064e+00,-3.500963684354922445e-01,-2.521786198147562885e+00,nan,nan,nan,nan,nan,nan,2.522052650802339979e+00,3.509882777512305374e-01,nan,nan
1.768759605208940400e+01,-7.125182887194955583e+03,-7.120859213834387447e+03,-7.123021706463989176e+03,-7.123021706800023821e+03,-7.121940624327875412e+03,-7.124102460877480553e+03,-1.621377505545282816e+00,1.621377505546418352e+00,-2.702213821682562411e+00,2.702377851024721167e+00,1.622115469534946897e+00,-1.620639205521911208e+00,-3.485601038277519326e-01,-2.510706826421474691e+00,nan,nan,nan,nan,nan,nan,2.510970942795895056e+00,3.494441928100767147e-01,nan,nan
1.771353870673956266e+01,-7.125173401920702418e+03,-7.120868697672515736e+03,-7.123021700003633669e+03,-7.123021700335264541e+03,-7.121945361578679695e+03,-7.124097713573805777e+03,-1.614264088463499558e+00,1.614264088464634872e+00,-2.690358844689399120e+00,2.690521437908500957e+00,1.614995592098239285e+00,-1.613532253199082334e+00,-3.470328088139484346e-01,-2.499692260463610261e+00,nan,nan,nan,nan,nan,nan,2.499954064424587674e+00,3.479091573434026641e-01,nan,nan
1.773948136138971421e+01,-7.125163972054451733e+03,-7.120878126117291686e+03,-7.123021693609161957e+03,-7.123021693936452721e+03,-7.121950071180426676e+03,-7.124092994021724735e+03,-1.607192221888741557e+00,1.607192221889876871e+00,-2.678573111216792313e+00,2.678734282959339907e+00,1.607917331050884968e+00,-1.606466785436168720e+00,-3.455144180770179374e-01,-2.488742027153470371e+00,nan,nan,nan,nan,nan,nan,2.489001542284711377e+00,3.463831051034490516e-01,nan,nan
1.776542401603986931e+01,-7.125154597192201436e+03,-7.120887499572542765e+03,-7.123021687279806429e+03,-7.123021687602821657e+03,-7.121954753334479392e+03,-7.124088302018688410e+03,-1.600161602885268541e+00,1.600161602886403855e+00,-2.666856116456074233e+00,2.667015881199404248e+00,1.600880382691684645e+00,-1.599442500064469641e+00,-3.440048668699398071e-01,-2.477855657505367404e+00,nan,nan,nan,nan,nan,nan,2.478112907119382147e+00,3.448659704239205315e-01,nan,nan
1.779136667069002442e+01,-7.125145276933482819e+03,-7.120896818438570335e+03,-7.123021681014810383e+03,-7.123021681333611923e+03,-7.121959408240429184e+03,-7.124083637363911294e+03,-1.593171931163852584e+00,1.593171931164988120e+00,-2.655207360009626427e+00,2.655365732064637996e+00,1.593884445976073039e+00,-1.592459097551909508e+00,-3.425040910082120527e-01,-2.467032686632503413e+00,nan,nan,nan,nan,nan,nan,2.467287693769177004e+00,3.433576882139493525e-01,nan,nan
1.781730932534018308e+01,-7.125136010881320544e+03,-7.120906083112186934e+03,-7.123021674813428945e+03,-7.123021675128076822e+03,-7.121964036096151176e+03,-7.124078999858359566e+03,-1.586222909054834984e+00,1.586222909055970298e+00,-2.643626345844495518e+00,2.643783339352921757e+00,1.586929222485196078e+00,-1.585516280978481518e+00,-3.410120268668617172e-01,-2.456272653702308073e+00,nan,nan,nan,nan,nan,nan,2.456525441134455257e+00,3.418581939526249003e-01,nan,nan
1.784325197999033463e+01,-7.125126798642197173e+03,-7.120915293986743563e+03,-7.123021668674922694e+03,-7.123021668985476936e+03,-7.121968637097790634e+03,-7.124074389304750184e+03,-1.579314241481509784e+00,1.579314241482645098e+00,-2.632112582248737453e+00,2.632268211189511931e+00,1.580014416405902011e+00,-1.578613756004415336e+00,-3.395286113723090526e-01,-2.445575101896062087e+00,nan,nan,nan,nan,nan,nan,2.445825692131590401e+00,3.403674236832676669e-01,nan,nan
1.786919463464048974e+01,-7.125117639826017694e+03,-7.120924451452173344e+03,-7.123021662598566763e+03,-7.123021662905086487e+03,-7.121973211439781153e+03,-7.124069805507507226e+03,-1.572445635933802821e+00,1.572445635934938357e+00,-2.620665581785942777e+00,2.620819859977018496e+00,1.573139734500728082e+00,-1.571751230848349223e+00,-3.380537819975776292e-01,-2.434939578366273505e+00,nan,nan,nan,nan,nan,nan,2.435187993655452132e+00,3.388853140067391023e-01,nan,nan
1.789513728929064484e+01,-7.125108534046075874e+03,-7.120933555895022437e+03,-7.123021656583639924e+03,-7.123021656886183337e+03,-7.121977759314889227e+03,-7.124065248272760982e+03,-1.565616802442273858e+00,1.565616802443409172e+00,-2.609284861252490373e+00,2.609437802351749269e+00,1.566304886083344172e+00,-1.564928416259135702e+00,-3.365874767573370785e-01,-2.424365634201168351e+00,nan,nan,nan,nan,nan,nan,2.424611896533654498e+00,3.374118020770661142e-01,nan,nan
1.792107994394080350e+01,-7.125099480919020607e+03,-7.120942607698486427e+03,-7.123021650629436408e+03,-7.123021650928059898e+03,-7.121982280914185139e+03,-7.124060717408322489e+03,-1.558827453552402709e+00,1.558827453553538023e+00,-2.597969941638439195e+00,2.598121559144601633e+00,1.559509582988539478e+00,-1.558145025492194691e+00,-3.351296342013784235e-01,-2.413852824379267847e+00,nan,nan,nan,nan,nan,nan,2.414096955493794550e+00,3.359468255954013438e-01,nan,nan
1.794702259859095150e+01,-7.125090480064821350e+03,-7.120951607242437603e+03,-7.123021644735254085e+03,-7.123021645030015861e+03,-7.121986776427102996e+03,-7.124056212723668068e+03,-1.552077304299182003e+00,1.552077304300317540e+00,-2.586720348078415554e+00,2.586870655337406788e+00,1.552753539553123119e+00,-1.551400774284047657e+00,-3.336801934101800149e-01,-2.403400707733966080e+00,nan,nan,nan,nan,nan,nan,2.403642729117315469e+00,3.344903228039382004e-01,nan,nan
1.797296525324111016e+01,-7.125081531106732655e+03,-7.120960554903469529e+03,-7.123021638900403559e+03,-7.123021639191358190e+03,-7.121991246041451632e+03,-7.124051734029936597e+03,-1.545366072181991290e+00,1.545366072183126605e+00,-2.575535609815233329e+00,2.575684620018364512e+00,1.546036472586820310e+00,-1.544695380824123276e+00,-3.322390939902821194e-01,-2.393008846912711984e+00,nan,nan,nan,nan,nan,nan,2.393248779804944437e+00,3.330422324799128808e-01,nan,nan
1.799890790789126527e+01,-7.125072633671264157e+03,-7.120969451054920683e+03,-7.123021633124202708e+03,-7.123021633411405674e+03,-7.121995689943387333e+03,-7.124047281139874940e+03,-1.538693477139780663e+00,1.538693477140915977e+00,-2.564415260155328724e+00,2.564562986341115902e+00,1.539358101344987517e+00,-1.538028565733839059e+00,-3.308062760657323187e-01,-2.382676808339216024e+00,nan,nan,nan,nan,nan,nan,2.382914673737363209e+00,3.316024939328567900e-01,nan,nan
1.802485056254142393e+01,-7.125063787388148739e+03,-7.120978296066909934e+03,-7.123021627405982144e+03,-7.123021627689485285e+03,-7.122000108317505692e+03,-7.124042853867871600e+03,-1.532059241526520399e+00,1.532059241527655713e+00,-2.553358836432380485e+00,2.553505291490182572e+00,1.532718147508603579e+00,-1.531400052042044990e+00,-3.293816802775064168e-01,-2.372404162178118447e+00,nan,nan,nan,nan,nan,nan,2.372639980834569950e+00,3.301710469950320803e-01,nan,nan
1.805079321719157193e+01,-7.125054991890301608e+03,-7.120987090306370192e+03,-7.123021621745073389e+03,-7.123021622024929457e+03,-7.122004501346770667e+03,-7.124038452029904875e+03,-1.525463090086942364e+00,1.525463090088077678e+00,-2.542365879959106678e+00,2.542511076633672928e+00,1.526116335160622839e+00,-1.524809565156829194e+00,-3.279652477739796734e-01,-2.362190482289738380e+00,nan,nan,nan,nan,nan,nan,2.362424274723283091e+00,3.287478320211716376e-01,nan,nan
1.807673587184173059e+01,-7.125046246813803009e+03,-7.120995834137082056e+03,-7.123021616140821607e+03,-7.123021616417085170e+03,-7.122008869212618265e+03,-7.124034075443543770e+03,-1.518904749932551645e+00,1.518904749933686960e+00,-2.531435935997251363e+00,2.531579886881445418e+00,1.519552390755961824e+00,-1.518256832847328042e+00,-3.265569202097569623e-01,-2.352035346201778676e+00,nan,nan,nan,nan,nan,nan,2.352267132695179619e+00,3.273327898783554568e-01,nan,nan
1.810267852649188569e+01,-7.125037551797849119e+03,-7.121004527919699285e+03,-7.123021610592581965e+03,-7.123021610865302137e+03,-7.122013212094894698e+03,-7.124029723927912528e+03,-1.512383950517926401e+00,1.512383950519061715e+00,-2.520568553705743398e+00,2.520711271255095198e+00,1.513026043100580864e+00,-1.511741585215531813e+00,-3.251566397368138572e-01,-2.341938335067726751e+00,nan,nan,nan,nan,nan,nan,2.342168135670567253e+00,3.259258619445838390e-01,nan,nan
1.812862118114204435e+01,-7.125028906484737490e+03,-7.121013172011785173e+03,-7.123021605099714179e+03,-7.123021605368941891e+03,-7.122017530171928229e+03,-7.124025397303700629e+03,-1.505900423617275052e+00,1.505900423618410366e+00,-2.509763286115230585e+00,2.509904782639750920e+00,1.506537023331475211e+00,-1.505263554675366322e+00,-3.237643490031384408e-01,-2.331899033631769314e+00,nan,nan,nan,nan,nan,nan,2.332126868167007760e+00,3.245269901007052926e-01,nan,nan
1.815456383579219235e+01,-7.125020310519825216e+03,-7.121021766767843474e+03,-7.123021599661587061e+03,-7.123021599927372336e+03,-7.122021823620506439e+03,-7.124021095393140058e+03,-1.499453903301269042e+00,1.499453903302404800e+00,-2.499019690080785949e+00,2.499159977748604433e+00,1.500085064889390196e+00,-1.498822475929046050e+00,-3.223799911450528910e-01,-2.321917030193807907e+00,nan,nan,nan,nan,nan,nan,2.322142918256695943e+00,3.231361167282810198e-01,nan,nan
1.818050649044235101e+01,-7.125011763551500735e+03,-7.121030312539343868e+03,-7.123021594277579425e+03,-7.123021594539970465e+03,-7.122026092615913512e+03,-7.124016818019952552e+03,-1.493044125914131603e+00,1.493044125915266918e+00,-2.488337326242799463e+00,2.488476417088349990e+00,1.493669903494264872e+00,-1.492418085943427286e+00,-3.210035097842474650e-01,-2.311991916571106920e+00,nan,nan,nan,nan,nan,nan,2.312215877536230479e+00,3.217531847018148539e-01,nan,nan
1.820644914509250611e+01,-7.125003265231157457e+03,-7.121038809674759250e+03,-7.123021588947076452e+03,-7.123021589206120552e+03,-7.122030337331964802e+03,-7.124012565009417813e+03,-1.486670830051000314e+00,1.486670830052135628e+00,-2.477715758996964723e+00,2.477853664913709508e+00,1.487291277127042122e+00,-1.486050123929999245e+00,-3.196348490205508930e-01,-2.302123288067182028e+00,nan,nan,nan,nan,nan,nan,2.302345341086858621e+00,3.203781373862342741e-01,nan,nan
1.823239179974266477e+01,-7.124994815213158290e+03,-7.121047258519590287e+03,-7.123021583669468782e+03,-7.123021583925215964e+03,-7.122034557940939521e+03,-7.124008336188270732e+03,-1.480333756535535006e+00,1.480333756536670542e+00,-2.467154556449713709e+00,2.467291289198328741e+00,1.480948926006021793e+00,-1.479718331319418212e+00,-3.182739534309612095e-01,-2.292310743433161768e+00,nan,nan,nan,nan,nan,nan,2.292530907444754629e+00,3.190109186301586797e-01,nan,nan
1.825833445439281277e+01,-7.124986413154811089e+03,-7.121055659416396338e+03,-7.123021578444160696e+03,-7.123021578696655524e+03,-7.122038754613704441e+03,-7.124004131384721404e+03,-1.474032648397786582e+00,1.474032648398922341e+00,-2.456653290384565480e+00,2.456788861592031026e+00,1.474642592559575860e+00,-1.473422451742408157e+00,-3.169207680617553979e-01,-2.282553884839054970e+00,nan,nan,nan,nan,nan,nan,2.282772178563278409e+00,3.176514727608697464e-01,nan,nan
1.828427710904297143e+01,-7.124978058716334090e+03,-7.121064012704827292e+03,-7.123021573270559202e+03,-7.123021573519848971e+03,-7.122042927519646582e+03,-7.123999950428454213e+03,-1.467767250852308081e+00,1.467767250853443395e+00,-2.446211536223927396e+00,2.446345957386256487e+00,1.468372021413415496e+00,-1.467162231004294881e+00,-3.155752384239669528e-01,-2.272852317832203983e+00,nan,nan,nan,nan,nan,nan,2.273068759777980841e+00,3.162997445829782150e-01,nan,nan
1.831021976369312654e+01,-7.124969751560834993e+03,-7.121072318721647207e+03,-7.123021568148081315e+03,-7.123021568394209680e+03,-7.122047076826730517e+03,-7.123995793150610552e+03,-1.461537311276529083e+00,1.461537311277664397e+00,-2.435828872995443817e+00,2.435962155478591740e+00,1.462136959358758759e+00,-1.460937417066816124e+00,-3.142373104912655202e-01,-2.263205651310672195e+00,nan,nan,nan,nan,nan,nan,2.263420259780764887e+00,3.149556793686005829e-01,nan,nan
1.833616241834328520e+01,-7.124961491354272766e+03,-7.121080577800767060e+03,-7.123021563076149505e+03,-7.123021563319161942e+03,-7.122051202701502007e+03,-7.123991659383752449e+03,-1.455342579189359054e+00,1.455342579190494368e+00,-2.425504883296525804e+00,2.425637038336390106e+00,1.455937155340507161e+00,-1.454747760029022174e+00,-3.129069306926111627e-01,-2.253613497486143036e+00,nan,nan,nan,nan,nan,nan,2.253826290573522684e+00,3.136192228568357443e-01,nan,nan
1.836210507299343320e+01,-7.124953277765438543e+03,-7.121088790273270206e+03,-7.123021558054194429e+03,-7.123021558294134593e+03,-7.122055305309074356e+03,-7.123987548961855282e+03,-1.449182806230042475e+00,1.449182806231177789e+00,-2.415239153253423865e+00,2.415370191962210811e+00,1.449772360426322848e+00,-1.448593012096353050e+00,-3.115840459094461612e-01,-2.244075471854555914e+00,nan,nan,nan,nan,nan,nan,2.244286467449542410e+00,3.122903212462570521e-01,nan,nan
1.838804772764359186e+01,-7.124945110465918333e+03,-7.121096956467444215e+03,-7.123021553081655838e+03,-7.123021553318565566e+03,-7.122059384813202996e+03,-7.123983461720312334e+03,-1.443057746137239583e+00,1.443057746138374897e+00,-2.405031272493943106e+00,2.405161205857439199e+00,1.443642327792986180e+00,-1.442472927572453045e+00,-3.102686034716026775e-01,-2.234591193158186773e+00,nan,nan,nan,nan,nan,nan,2.234800408951556516e+00,3.109689211927104124e-01,nan,nan
1.841399038229374696e+01,-7.124936989130076654e+03,-7.121105076708802699e+03,-7.123021548157977122e+03,-7.123021548391899159e+03,-7.122063441376236369e+03,-7.123979397495899320e+03,-1.436967154728363116e+00,1.436967154729498430e+00,-2.394880834109244461e+00,2.395009672990454419e+00,1.437546812705477350e+00,-1.436387262829157407e+00,-3.089605511504392443e-01,-2.225160283360161806e+00,nan,nan,nan,nan,nan,nan,2.225367736841655564e+00,3.096549698037214804e-01,nan,nan
1.843993303694390562e+01,-7.124928913435019240e+03,-7.121113151320118959e+03,-7.123021543282610764e+03,-7.123021543513587858e+03,-7.122067475159155947e+03,-7.123975356126777115e+03,-1.430910789879127343e+00,1.430910789880262879e+00,-2.384787434620193380e+00,2.384915189758430643e+00,1.431485572489691549e+00,-1.430335776291940419e+00,-3.076598371569108648e-01,-2.215782367609278047e+00,nan,nan,nan,nan,nan,nan,2.215988076074066893e+00,3.083484146334903864e-01,nan,nan
1.846587569159405362e+01,-7.124920883060570304e+03,-7.121121180621446001e+03,-7.123021538455014706e+03,-7.123021538683088693e+03,-7.122071486321608973e+03,-7.123971337452472653e+03,-1.424888411503338004e+00,1.424888411504473318e+00,-2.374750673940980050e+00,2.374877355958233238e+00,1.425458366519706033e+00,-1.424318228415359044e+00,-3.063664101378091864e-01,-2.206457074209200453e+00,nan,nan,nan,nan,nan,nan,2.206661054756557938e+00,3.070492036791496182e-01,nan,nan
1.849181834624421228e+01,-7.124912897689246165e+03,-7.121129164930150182e+03,-7.123021533674656894e+03,-7.123021533899866881e+03,-7.122075475021888451e+03,-7.123967341313855286e+03,-1.418899781532900084e+00,1.418899781534035398e+00,-2.364770155352744041e+00,2.364895774750038981e+00,1.419464956191404781e+00,-1.418334381666682020e+00,-3.050802191681256104e-01,-2.197184034585327961e+00,nan,nan,nan,nan,nan,nan,2.197386304126216494e+00,3.057572853768882881e-01,nan,nan
1.851776100089436738e+01,-7.124904957006229779e+03,-7.121137104560930311e+03,-7.123021528941009819e+03,-7.123021529163394916e+03,-7.122079441416964073e+03,-7.123963367553129501e+03,-1.412944663898062725e+00,1.412944663899198261e+00,-2.354845485465375532e+00,2.354970052627322730e+00,1.413505104907926579e+00,-1.412384000503152492e+00,-3.038012137502908994e-01,-2.187962883259672253e+00,nan,nan,nan,nan,nan,nan,2.188163458514490678e+00,3.044726085964086226e-01,nan,nan
1.854370365554452604e+01,-7.124897060699341637e+03,-7.121144999825852210e+03,-7.123021524253550524e+03,-7.123021524473152567e+03,-7.122083385662490400e+03,-7.123959416013839473e+03,-1.407022824507871306e+00,1.407022824509006620e+00,-2.344976274183864007e+00,2.345099799377749150e+00,1.407578578058746643e+00,-1.406466851357436099e+00,-3.025293438077850672e-01,-2.178793257815248463e+00,nan,nan,nan,nan,nan,nan,2.178992155318675739e+00,3.031951226374965946e-01,nan,nan
1.856964631019467404e+01,-7.124889208459014299e+03,-7.121152851034365995e+03,-7.123021519611765143e+03,-7.123021519828621422e+03,-7.122087307912823235e+03,-7.123955486540812672e+03,-1.401134031230846233e+00,1.401134031231981547e+00,-2.335162134679194423e+00,2.335284628060435352e+00,1.401685142996939248e+00,-1.400582702610336128e+00,-3.012645596834946926e-01,-2.169674798870537824e+00,nan,nan,nan,nan,nan,nan,2.169872034972289754e+00,3.019247772255643225e-01,nan,nan
1.859558896484483270e+01,-7.124881399978272384e+03,-7.121160658493336996e+03,-7.123021515015147997e+03,-7.123021515229295801e+03,-7.122091208321025988e+03,-7.123951578980214435e+03,-1.395278053875868007e+00,1.395278053877003321e+00,-2.325402683357424394e+00,2.325524154966842616e+00,1.395824569024625816e+00,-1.394731324580789078e+00,-3.000068121326449067e-01,-2.160607150045659619e+00,nan,nan,nan,nan,nan,nan,2.160802740912379782e+00,3.006615225077563514e-01,nan,nan
1.862153161949498781e+01,-7.124873634952698922e+03,-7.121168422507068499e+03,-7.123021510463196137e+03,-7.123021510674672754e+03,-7.122095087038886049e+03,-7.123947693179459748e+03,-1.389454664173289444e+00,1.389454664174424758e+00,-2.315697539823304396e+00,2.315817999590763065e+00,1.389996627368418558e+00,-1.388912489501308301e+00,-2.987560523211383323e-01,-2.151589957935136521e+00,nan,nan,nan,nan,nan,nan,2.151783919557390234e+00,2.994053090484584123e-01,nan,nan
1.864747427414514647e+01,-7.124865913080415339e+03,-7.121176143377329026e+03,-7.123021505955412067e+03,-7.123021506164256607e+03,-7.122098944216935706e+03,-7.123943828987256893e+03,-1.383663635756244181e+00,1.383663635757379717e+00,-2.306046326853902428e+00,2.306165784600125335e+00,1.384201091168506537e+00,-1.383125971499794105e+00,-2.975122318195276283e-01,-2.142622872078674856e+00,nan,nan,nan,nan,nan,nan,2.142815220267568765e+00,2.981560878258177616e-01,nan,nan
1.867341692879529447e+01,-7.124858234062059637e+03,-7.121183821403374168e+03,-7.123021501491309209e+03,-7.123021501697557142e+03,-7.122102780004436681e+03,-7.123939986253571078e+03,-1.377904744142171012e+00,1.377904744143306326e+00,-2.296448670367681189e+00,2.296567135802433768e+00,1.378437735452280322e+00,-1.377371546584981843e+00,-2.962753026020042424e-01,-2.133705544936305376e+00,nan,nan,nan,nan,nan,nan,2.133896295327084580e+00,2.969138102262435797e-01,nan,nan
1.869935958344545313e+01,-7.124850597600754554e+03,-7.121191456881971135e+03,-7.123021497070403711e+03,-7.123021497274091416e+03,-7.122106594549435613e+03,-7.123936164829618974e+03,-1.372177766714533176e+00,1.372177766715668490e+00,-2.286904199389937276e+00,2.287021682116574084e+00,1.372706337120689568e+00,-1.371648992623704544e+00,-2.950452170387629636e-01,-2.124837631852696251e+00,nan,nan,nan,nan,nan,nan,2.125026799908826369e+00,2.956784280421855260e-01,nan,nan
1.872530223809560823e+01,-7.124843003402089380e+03,-7.121199050107425137e+03,-7.123021492692220818e+03,-7.123021492893381037e+03,-7.122110387998736769e+03,-7.123932364567843251e+03,-1.366482482704755919e+00,1.366482482705891455e+00,-2.277412546025516349e+00,2.277529055541890557e+00,1.367006674925505649e+00,-1.365958089323612512e+00,-2.938219278962236336e-01,-2.116018791033949409e+00,nan,nan,nan,nan,nan,nan,2.116206392048676221e+00,2.944498934681087920e-01,nan,nan
1.875124489274576689e+01,-7.124835451174094487e+03,-7.121206601371603028e+03,-7.123021488356285772e+03,-7.123021488554955795e+03,-7.122114160497933881e+03,-7.123928585321924402e+03,-1.360818673174349014e+00,1.360818673175484550e+00,-2.267973345429709298e+00,2.268088891128172691e+00,1.361338529461136204e+00,-1.360298618218621414e+00,-2.926053883295693381e-01,-2.107248683521022237e+00,nan,nan,nan,nan,nan,nan,2.107434732618407747e+00,2.932281590945126637e-01,nan,nan
1.877718754739591489e+01,-7.124827940627214957e+03,-7.121214110963953317e+03,-7.123021484062134732e+03,-7.123021484258348210e+03,-7.122117912191416508e+03,-7.123924826946740723e+03,-1.355186120997234234e+00,1.355186120998369548e+00,-2.258586235778238915e+00,2.258700826947460882e+00,1.355701683132792823e+00,-1.354670362648903392e+00,-2.913955518809259182e-01,-2.098526973158556519e+00,nan,nan,nan,nan,nan,nan,2.098711485294820989e+00,2.920131779067195454e-01,nan,nan
1.880313020204607355e+01,-7.124820471474292390e+03,-7.121221579171534358e+03,-7.123021479809308403e+03,-7.123021480003098986e+03,-7.122121643222375496e+03,-7.123921089298391962e+03,-1.349584610842259780e+00,1.349584610843395094e+00,-2.249250858235427586e+00,2.249364504063123604e+00,1.350095920151943574e+00,-1.349073107743606670e+00,-2.901923724772395574e-01,-2.089853326570552117e+00,nan,nan,nan,nan,nan,nan,2.090036316538548267e+00,2.908049032781633292e-01,nan,nan
