R_values,HFavg
4.442623970788407899e-08,2.411607962532145988e-02
4.463282540574324135e-08,2.378189982379616541e-02
4.483941110360239710e-08,2.345423275331522811e-02
4.504599680146155946e-08,2.313291196010735032e-02
4.525258249932071520e-08,2.281777629153234482e-02
4.545916819717987756e-08,2.250866969418994362e-02
4.566575389503903330e-08,2.220544102090143621e-02
4.587233959289819566e-08,2.190794384616422466e-02
4.607892529075735140e-08,2.161603628963482474e-02
4.628551098861651376e-08,2.132958084721281455e-02
4.649209668647566951e-08,2.104844422946202526e-02
4.669868238433483187e-08,2.077249720690029292e-02
4.690526808219398761e-08,2.050161446181363034e-02
4.711185378005314997e-08,2.023567444645025040e-02
4.731843947791230571e-08,1.997455924713398279e-02
4.752502517577146807e-08,1.971815445400487352e-02
4.773161087363062382e-08,1.946634903627915067e-02
4.793819657148978618e-08,1.921903522256988850e-02
4.814478226934894192e-08,1.897610838619135168e-02
4.835136796720810428e-08,1.873746693512926345e-02
4.855795366506726002e-08,1.850301220650371267e-02
4.876453936292642238e-08,1.827264836525253552e-02
4.897112506078557813e-08,1.804628230693915494e-02
4.917771075864474049e-08,1.782382356442964791e-02
4.938429645650390285e-08,1.760518421828573959e-02
4.959088215436305859e-08,1.739027881066484635e-02
4.979746785222222095e-08,1.717902426267440760e-02
5.000405355008137669e-08,1.697133979487778013e-02
5.021063924794053905e-08,1.676714685095955990e-02
5.041722494579969480e-08,1.656636902430644320e-02
5.062381064365885716e-08,1.636893198739207758e-02
5.083039634151801290e-08,1.617476342395744726e-02
5.103698203937718188e-08,1.598379296365057961e-02
5.124356773723633762e-08,1.579595211919931561e-02
5.145015343509549336e-08,1.561117422597975250e-02
5.165673913295464910e-08,1.542939438378187339e-02
5.186332483081381808e-08,1.525054940076850905e-02
5.206991052867297383e-08,1.507457773953667889e-02
5.227649622653212957e-08,1.490141946514299612e-02
5.248308192439128531e-08,1.473101619500758255e-02
5.268966762225045429e-08,1.456331105072029494e-02
5.289625332010961003e-08,1.439824861148219712e-02
5.310283901796876577e-08,1.423577486931937829e-02
5.330942471582792152e-08,1.407583718589295804e-02
5.351601041368709049e-08,1.391838425078916787e-02
5.372259611154624624e-08,1.376336604137251909e-02
5.392918180940540198e-08,1.361073378397594305e-02
5.413576750726455772e-08,1.346043991651696588e-02
5.434235320512372670e-08,1.331243805241414356e-02
5.454893890298288244e-08,1.316668294571273802e-02
5.475552460084203819e-08,1.302313045745949645e-02
5.496211029870119393e-08,1.288173752322198731e-02
5.516869599656036291e-08,1.274246212172654852e-02
5.537528169441951865e-08,1.260526324456333509e-02
5.558186739227867439e-08,1.247010086690778993e-02
5.578845309013783014e-08,1.233693591922098258e-02
5.599503878799699911e-08,1.220573025996656534e-02
5.620162448585615486e-08,1.207644664913280069e-02
5.640821018371531060e-08,1.194904872274334985e-02
5.661479588157446634e-08,1.182350096810958796e-02
5.682138157943363532e-08,1.169976869998994549e-02
5.702796727729279106e-08,1.157781803747077662e-02
5.723455297515194680e-08,1.145761588161635369e-02
5.744113867301110255e-08,1.133912989386805584e-02
5.764772437087027153e-08,1.122232847507499687e-02
5.785431006872942727e-08,1.110718074526798743e-02
5.806089576658858301e-08,1.099365652406678398e-02
5.826748146444773875e-08,1.088172631171789757e-02
5.847406716230690773e-08,1.077136127064196730e-02
5.868065286016606347e-08,1.066253320769995107e-02
5.888723855802521922e-08,1.055521455693226966e-02
5.909382425588437496e-08,1.044937836283533691e-02
5.930040995374354394e-08,1.034499826424260631e-02
5.950699565160269968e-08,1.024204847855574377e-02
5.971358134946185542e-08,1.014050378661264344e-02
5.992016704732101117e-08,1.004033951794890828e-02
6.012675274518018014e-08,9.941531536468697569e-03
6.033333844303933589e-08,9.844056226628270304e-03
6.053992414089849163e-08,9.747890480013642056e-03
6.074650983875764737e-08,9.653011682305839836e-03
6.095309553661681635e-08,9.559397700629940209e-03
6.115968123447597209e-08,9.467026871346958042e-03
6.136626693233512784e-08,9.375877988093431203e-03
6.157285263019428358e-08,9.285930290305392104e-03
6.177943832805345256e-08,9.197163451954336322e-03
6.198602402591260830e-08,9.109557570715237987e-03
6.219260972377176404e-08,9.023093157413291862e-03
6.239919542163091978e-08,8.937751125755805798e-03
6.260578111949008876e-08,8.853512782364833522e-03
6.281236681734924450e-08,8.770359817182323686e-03
6.301895251520840025e-08,8.688274293986237434e-03
6.322553821306756923e-08,8.607238641351065700e-03
6.343212391092672497e-08,8.527235643763517517e-03
6.363870960878588071e-08,8.448248432969979529e-03
6.384529530664503645e-08,8.370260479678781965e-03
6.405188100450420543e-08,8.293255585384391379e-03
6.425846670236336117e-08,8.217217874473225353e-03
6.446505240022251692e-08,8.142131786577392130e-03
6.467163809808167266e-08,8.067982069023630146e-03
6.487822379594084164e-08,7.994753769668516696e-03
6.508480949379999738e-08,7.922432229760164105e-03
6.529139519165915312e-08,7.851003077092534241e-03
6.549798088951830887e-08,7.780452219332893195e-03
6.570456658737747784e-08,7.710765837495678343e-03
6.591115228523663359e-08,7.641930379645433050e-03
6.611773798309578933e-08,7.573932554719418203e-03
6.632432368095494507e-08,7.506759326601081250e-03
6.653090937881411405e-08,7.440397908179156514e-03
6.673749507667326979e-08,7.374835755768282750e-03
6.694408077453242554e-08,7.310060563562683668e-03
6.715066647239158128e-08,7.246060258229041796e-03
6.735725217025075026e-08,7.182822993694527869e-03
6.756383786810990600e-08,7.120337146063972569e-03
6.777042356596906174e-08,7.058591308655813058e-03
6.797700926382821748e-08,6.997574287113055014e-03
6.818359496168738646e-08,6.937275094745321523e-03
6.839018065954654220e-08,6.877682947956431647e-03
6.859676635740569795e-08,6.818787261713792763e-03
6.880335205526485369e-08,6.760577645233338366e-03
6.900993775312402267e-08,6.703043897737918401e-03
6.921652345098317841e-08,6.646176004297434103e-03
6.942310914884233415e-08,6.589964131813578520e-03
6.962969484670150313e-08,6.534398625075099609e-03
6.983628054456065887e-08,6.479470002941299309e-03
7.004286624241981462e-08,6.425168954650826471e-03
7.024945194027897036e-08,6.371486336080842833e-03
7.045603763813813934e-08,6.318413166261309562e-03
7.066262333599729508e-08,6.265940623902508874e-03
7.086920903385645082e-08,6.214060044034631393e-03
7.107579473171560657e-08,6.162762914674752186e-03
7.128238042957477554e-08,6.112040873636200716e-03
7.148896612743393129e-08,6.061885705391353331e-03
7.169555182529308703e-08,6.012289338033478467e-03
7.190213752315224277e-08,5.963243840239700749e-03
7.210872322101141175e-08,5.914741418394969114e-03
7.231530891887056749e-08,5.866774413786772155e-03
7.252189461672972324e-08,5.819335299731368330e-03
7.272848031458887898e-08,5.772416678989686356e-03
7.293506601244804796e-08,5.726011280984504362e-03
7.314165171030720370e-08,5.680111959370408477e-03
7.334823740816635944e-08,5.634711689416699656e-03
7.355482310602551518e-08,5.589803565548611373e-03
7.376140880388468416e-08,5.545380798997219009e-03
7.396799450174383990e-08,5.501436715419933537e-03
7.417458019960299565e-08,5.457964752599144508e-03
7.438116589746215139e-08,5.414958458243485789e-03
7.458775159532132037e-08,5.372411487769117311e-03
7.479433729318047611e-08,5.330317602174657575e-03
7.500092299103963185e-08,5.288670665946190209e-03
7.520750868889878760e-08,5.247464645046508690e-03
7.541409438675795657e-08,5.206693604904112996e-03
7.562068008461711232e-08,5.166351708434779172e-03
7.582726578247626806e-08,5.126433214239191176e-03
7.603385148033543704e-08,5.086932474628098715e-03
7.624043717819459278e-08,5.047843933894728685e-03
7.644702287605374852e-08,5.009162126438307903e-03
7.665360857391290427e-08,4.970881675149421523e-03
7.686019427177207324e-08,4.932997289641340155e-03
7.706677996963122899e-08,4.895503764597198756e-03
7.727336566749038473e-08,4.858395978162773597e-03
7.747995136534954047e-08,4.821668890336571270e-03
7.768653706320870945e-08,4.785317541414476489e-03
7.789312276106786519e-08,4.749337050547360745e-03
7.809970845892702094e-08,4.713722614169565950e-03
7.830629415678617668e-08,4.678469504539894443e-03
7.851287985464534566e-08,4.643573068437775210e-03
7.871946555250450140e-08,4.609028725618698197e-03
7.892605125036365714e-08,4.574831967579091191e-03
7.913263694822281288e-08,4.540978356153011798e-03
7.933922264608198186e-08,4.507463522261528910e-03
7.954580834394113760e-08,4.474283164607096089e-03
7.975239404180029335e-08,4.441433048420022171e-03
7.995897973965944909e-08,4.408909004255012927e-03
8.016556543751861807e-08,4.376706926833760954e-03
8.037215113537777381e-08,4.344822773798822681e-03
8.057873683323692955e-08,4.313252564636824334e-03
8.078532253109608530e-08,4.281992379510036334e-03
8.099190822895525427e-08,4.251038358197998558e-03
8.119849392681441002e-08,4.220386699007241428e-03
8.140507962467356576e-08,4.190033657713808889e-03
8.161166532253272150e-08,4.159975546555625195e-03
8.181825102039189048e-08,4.130208733235865050e-03
8.202483671825104622e-08,4.100729639856717963e-03
8.223142241611020197e-08,4.071534742059742563e-03
8.243800811396937094e-08,4.042620568011276276e-03
8.264459381182852669e-08,4.013983697502149402e-03
8.285117950968768243e-08,3.985620761015280789e-03
8.305776520754683817e-08,3.957528438863118676e-03
8.326435090540600715e-08,3.929703460294992762e-03
8.347093660326516289e-08,3.902142602697430962e-03
8.367752230112431863e-08,3.874842690657482030e-03
8.388410799898347438e-08,3.847800595219192255e-03
8.409069369684264336e-08,3.821013233083015836e-03
8.429727939470179910e-08,3.794477565775365453e-03
8.450386509256095484e-08,3.768190598905979752e-03
