R_values,HFavg
4.433646900208107529e-08,1.315110806640024978e-02
4.454305469994023765e-08,1.256694059169062572e-02
4.474964039779939339e-08,1.211616686531166373e-02
4.495622609565855575e-08,1.167408503441929105e-02
4.516281179351771811e-08,1.121871217294062757e-02
4.536939749137687386e-08,1.077184730063112522e-02
4.557598318923603622e-08,1.033327074997578317e-02
4.578256888709519196e-08,9.882073010598652063e-03
4.598915458495435432e-08,9.508616160907425521e-03
4.619574028281351006e-08,9.141974394119919620e-03
4.640232598067267242e-08,8.781974923337517239e-03
4.660891167853182816e-08,8.428450535898990639e-03
4.681549737639099052e-08,8.081239378200596318e-03
4.702208307425014627e-08,7.740184749762825389e-03
4.722866877210930863e-08,7.405134906669721788e-03
4.743525446996846437e-08,7.075942873419928392e-03
4.764184016782762673e-08,6.752466263071037547e-03
4.784842586568678247e-08,6.434567105283253013e-03
4.805501156354594483e-08,6.122111681561458706e-03
4.826159726140510058e-08,5.814970367765522931e-03
4.846818295926426294e-08,5.513017483330266699e-03
4.867476865712341868e-08,5.216131146756733221e-03
4.888135435498258104e-08,4.983637274372191596e-03
4.908794005284173678e-08,4.755150953242501949e-03
4.929452575070089914e-08,4.530575994475597584e-03
4.950111144856005489e-08,4.309819150328958806e-03
4.970769714641921725e-08,4.092790006390340310e-03
4.991428284427837299e-08,3.932358195919453785e-03
5.012086854213753535e-08,3.774728315677731115e-03
5.032745423999669109e-08,3.619832278818576211e-03
5.053403993785585345e-08,3.467604094541684809e-03
5.074062563571500919e-08,3.317979791148210726e-03
5.094721133357417156e-08,3.170897342475503897e-03
5.115379703143332730e-08,3.026296597335044209e-03
5.136038272929248966e-08,2.884119211954248082e-03
5.156696842715165202e-08,2.744308585000946113e-03
5.177355412501080776e-08,2.606809795586036583e-03
5.198013982286997012e-08,2.471569543607358629e-03
5.218672552072912586e-08,2.338536092457820913e-03
5.239331121858828822e-08,2.207659214315389057e-03
5.259989691644744397e-08,2.078890137405615870e-03
5.280648261430660633e-08,1.952181495388416151e-03
5.301306831216576207e-08,1.827487278933189515e-03
5.321965401002492443e-08,1.704762789059222983e-03
5.342623970788408017e-08,1.583964592383902120e-03
5.363282540574324253e-08,1.465050478092873960e-03
5.383941110360239828e-08,1.347979416692909362e-03
5.404599680146156064e-08,1.232711520206737328e-03
5.425258249932071638e-08,1.119208004137851528e-03
5.445916819717987874e-08,1.054075147896980707e-03
5.466575389503903448e-08,9.900353437779999943e-04
5.487233959289819684e-08,9.270631625202022628e-04
5.507892529075735259e-08,8.651339174721554576e-04
5.528551098861651495e-08,8.042236389430437249e-04
5.549209668647567069e-08,7.660616519625569219e-04
5.569868238433483305e-08,7.286037077627599426e-04
5.590526808219398879e-08,6.918322873269061634e-04
5.611185378005315115e-08,6.764274422650486465e-04
5.631843947791230689e-08,6.614222200099903123e-04
5.652502517577146926e-08,6.468047920738171893e-04
5.673161087363062500e-08,6.325637230525898557e-04
5.693819657148978736e-08,6.186879562628745839e-04
5.714478226934894310e-08,6.051667996922333037e-04
5.735136796720810546e-08,5.919899127558892219e-04
5.755795366506726120e-08,5.791472934994090381e-04
5.776453936292642356e-08,5.666292661866463186e-04
5.797112506078557931e-08,5.544264697327889145e-04
5.817771075864474167e-08,5.425298460915656609e-04
5.838429645650390403e-08,5.309306295475835387e-04
5.859088215436305977e-08,5.196203362407687777e-04
5.879746785222222213e-08,5.085907540520566428e-04
5.900405355008137787e-08,4.978339329947630877e-04
5.921063924794054023e-08,4.873421759337361503e-04
5.941722494579969598e-08,4.771080296530272259e-04
5.962381064365885834e-08,4.671242763481131977e-04
5.983039634151801408e-08,4.573839253018377633e-04
6.003698203937718306e-08,4.478802049103250914e-04
6.024356773723633880e-08,4.386065552938816993e-04
6.045015343509549454e-08,4.295566206765216721e-04
6.065673913295465029e-08,4.207242425643927040e-04
6.086332483081381926e-08,4.121034528041492458e-04
6.106991052867297501e-08,4.036884671422740563e-04
6.127649622653213075e-08,3.954736789532035815e-04
