R_values,HFavg
6.230942471582792270e-08,1.232946540502903934e-02
6.251601041368709168e-08,1.220382338991907178e-02
6.272259611154624742e-08,1.207990638005957199e-02
6.292918180940540316e-08,1.195768443478165653e-02
6.313576750726455890e-08,1.183712824379508019e-02
6.334235320512372788e-08,1.171820911216361200e-02
6.354893890298288362e-08,1.160089894451012647e-02
6.375552460084203937e-08,1.148517023053657535e-02
6.396211029870119511e-08,1.137099603066294047e-02
6.416869599656036409e-08,1.125834996200977475e-02
6.437528169441951983e-08,1.114720618489279357e-02
6.458186739227867557e-08,1.103753938950718765e-02
6.478845309013783132e-08,1.092932478331819397e-02
6.499503878799700029e-08,1.082253807849998216e-02
6.520162448585615604e-08,1.071715547989327000e-02
6.540821018371531178e-08,1.061315367302467956e-02
6.561479588157446752e-08,1.051050981292895453e-02
6.582138157943363650e-08,1.040920151289816478e-02
6.602796727729279224e-08,1.030920683366994342e-02
6.623455297515194799e-08,1.021050427272352651e-02
6.644113867301110373e-08,1.011307275431910790e-02
6.664772437087027271e-08,1.001689161941702634e-02
6.685431006872942845e-08,9.921940615920363943e-03
6.706089576658858419e-08,9.828199889157805680e-03
6.726748146444773993e-08,9.735649972968350718e-03
6.747406716230690891e-08,9.644271780441304731e-03
6.768065286016606465e-08,9.554046595401837275e-03
6.788723855802522040e-08,9.464956063890927335e-03
6.809382425588437614e-08,9.376982186015849277e-03
6.830040995374354512e-08,9.290107307591780744e-03
6.850699565160270086e-08,9.204314112563831418e-03
6.871358134946185660e-08,9.119585615515483565e-03
6.892016704732101235e-08,9.035905153895225014e-03
6.912675274518018132e-08,8.953256381067338857e-03
6.933333844303933707e-08,8.871623259172921327e-03
6.953992414089849281e-08,8.790990052022358905e-03
6.974650983875764855e-08,8.711341318980381221e-03
6.995309553661681753e-08,8.632661907904549958e-03
7.015968123447597327e-08,8.554936949014607314e-03
7.036626693233512902e-08,8.478151848716891648e-03
7.057285263019428476e-08,8.402292283471416920e-03
7.077943832805345374e-08,8.327344194032864841e-03
7.098602402591260948e-08,8.253293779547855175e-03
7.119260972377176522e-08,8.180127492248433566e-03
7.139919542163092096e-08,8.107832031653765259e-03
7.160578111949008994e-08,8.036394339491558653e-03
7.181236681734924569e-08,7.965801594439844355e-03
7.201895251520840143e-08,7.896041207006846904e-03
7.222553821306757041e-08,7.827100814630946063e-03
7.243212391092672615e-08,7.758968277062475161e-03
7.263870960878588189e-08,7.691631671321059495e-03
7.284529530664503763e-08,7.625079287442341515e-03
7.305188100450420661e-08,7.559299623662136050e-03
7.325846670236336235e-08,7.494281382411299014e-03
7.346505240022251810e-08,7.430013465840107009e-03
7.367163809808167384e-08,7.366484971806377090e-03
7.387822379594084282e-08,7.303685189668208087e-03
7.408480949379999856e-08,7.241603596391126690e-03
7.429139519165915430e-08,7.180229852667567407e-03
7.449798088951831005e-08,7.119553799247462303e-03
7.470456658737747902e-08,7.059565453123973523e-03
7.491115228523663477e-08,7.000255003940427344e-03
7.511773798309579051e-08,6.941612810659994644e-03
7.532432368095494625e-08,6.883629397840126778e-03
7.553090937881411523e-08,6.826295452531296742e-03
7.573749507667327097e-08,6.769601820988211532e-03
7.594408077453242672e-08,6.713539505207009178e-03
7.615066647239158246e-08,6.658099660174308237e-03
7.635725217025075144e-08,6.603273590566077593e-03
7.656383786810990718e-08,6.549052747820418956e-03
7.677042356596906292e-08,6.495428727404582887e-03
7.697700926382821866e-08,6.442393265642974015e-03
7.718359496168738764e-08,6.389938237217718947e-03
7.739018065954654339e-08,6.338055652204387276e-03
7.759676635740569913e-08,6.286737653682607750e-03
7.780335205526485487e-08,6.235976514994103631e-03
7.800993775312402385e-08,6.185764637107410077e-03
7.821652345098317959e-08,6.136094546418239572e-03
7.842310914884233533e-08,6.086958892098473170e-03
7.862969484670150431e-08,6.038350443711272206e-03
7.883628054456066005e-08,5.990262089079929735e-03
7.904286624241981580e-08,5.942686831800798354e-03
7.924945194027897154e-08,5.895617789232302473e-03
7.945603763813814052e-08,5.849048190106662971e-03
7.966262333599729626e-08,5.802971372649164648e-03
7.986920903385645200e-08,5.757380782266229534e-03
8.007579473171560775e-08,5.712269969773594615e-03
8.028238042957477672e-08,5.667632589073171023e-03
8.048896612743393247e-08,5.623462395527176194e-03
8.069555182529308821e-08,5.579753244002162021e-03
8.090213752315224395e-08,5.536499086847919762e-03
8.110872322101141293e-08,5.493693972129008382e-03
8.131530891887056867e-08,5.451332042069640879e-03
8.152189461672972442e-08,5.409407530985419453e-03
8.172848031458888016e-08,5.367914763708001892e-03
8.193506601244804914e-08,5.326848154037842724e-03
8.214165171030720488e-08,5.286202202999301658e-03
8.234823740816636062e-08,5.245971497105876742e-03
8.255482310602551636e-08,5.206150707073432457e-03
8.276140880388468534e-08,5.166734586194331007e-03
8.296799450174384109e-08,5.127717968728429457e-03
8.317458019960299683e-08,5.089095768537698836e-03
8.338116589746215257e-08,5.050862977469355170e-03
8.358775159532132155e-08,5.013014664316106997e-03
8.379433729318047729e-08,4.975545973092614788e-03
8.400092299103963303e-08,4.938452121725142412e-03
8.420750868889878878e-08,4.901728400969143466e-03
8.441409438675795775e-08,4.865370172878843123e-03
8.462068008461711350e-08,4.829372869566506653e-03
8.482726578247626924e-08,4.793731992173922742e-03
8.503385148033543822e-08,4.758443109197141134e-03
8.524043717819459396e-08,4.723501855839715678e-03
8.544702287605374970e-08,4.688903932453095114e-03
8.565360857391290545e-08,4.654645103668664588e-03
8.586019427177207442e-08,4.620721196969509656e-03
8.606677996963123017e-08,4.587128101732639886e-03
8.627336566749038591e-08,4.553861768365522443e-03
8.647995136534954165e-08,4.520918206913780019e-03
8.668653706320871063e-08,4.488293486180881982e-03
8.689312276106786637e-08,4.455983732768125857e-03
8.709970845892702212e-08,4.423985129913625067e-03
8.730629415678617786e-08,4.392293916723168969e-03
8.751287985464534684e-08,4.360906386912653289e-03
8.771946555250450258e-08,4.329818888330875040e-03
