R_values,C3
5.639639639639639579e-08,-6.502492596616733789e-02
5.649549549549549345e-08,-6.468334396057898172e-02
5.659459459459459773e-08,-6.434415025466383442e-02
5.669369369369369539e-08,-6.400732401148027939e-02
5.679279279279279305e-08,-6.367284461185908351e-02
5.689189189189189071e-08,-6.334069165175283678e-02
5.699099099099098837e-08,-6.301084493962200161e-02
5.709009009009009265e-08,-6.268328449385719703e-02
5.718918918918919031e-08,-6.235799054023734300e-02
5.728828828828828798e-08,-6.203494350942258262e-02
5.738738738738738564e-08,-6.171412403448214845e-02
5.748648648648648992e-08,-6.139551294845591034e-02
5.758558558558558758e-08,-6.107909128194988213e-02
5.768468468468468524e-08,-6.076484026076416772e-02
5.778378378378378290e-08,-6.045274130355381137e-02
5.788288288288288056e-08,-6.014277601952155300e-02
5.798198198198198484e-08,-5.983492620614188490e-02
5.808108108108108250e-08,-5.952917384691641667e-02
5.818018018018018016e-08,-5.922550110915947297e-02
5.827927927927927782e-08,-5.892389034181399338e-02
5.837837837837838210e-08,-5.862432407329690870e-02
5.847747747747747977e-08,-5.832678500937381327e-02
5.857657657657657743e-08,-5.803125603106214225e-02
5.867567567567567509e-08,-5.773772019256285387e-02
5.877477477477477275e-08,-5.744616071921983952e-02
5.887387387387387703e-08,-5.715656100550672164e-02
5.897297297297297469e-08,-5.686890461304090066e-02
5.907207207207207235e-08,-5.658317526862389341e-02
5.917117117117117001e-08,-5.629935686230810865e-02
5.927027027027026767e-08,-5.601743344548939380e-02
5.936936936936937195e-08,-5.573738922902489457e-02
5.946846846846846961e-08,-5.545920858137619314e-02
5.956756756756756728e-08,-5.518287602677689890e-02
5.966666666666665832e-08,-5.490837624342458090e-02
5.976576576576576260e-08,-5.463569406169677123e-02
5.986486486486486688e-08,-5.436481446239048443e-02
5.996396396396395792e-08,-5.409572257498496822e-02
6.006306306306306220e-08,-5.382840367592716529e-02
6.016216216216215324e-08,-5.356284318694026075e-02
6.026126126126125752e-08,-5.329902667335370547e-02
6.036036036036036180e-08,-5.303693984245581167e-02
6.045945945945945285e-08,-5.277656854186754676e-02
6.055855855855855712e-08,-5.251789875793758805e-02
6.065765765765764817e-08,-5.226091661415852019e-02
6.075675675675675245e-08,-5.200560836960339828e-02
6.085585585585584349e-08,-5.175196041738298891e-02
6.095495495495494777e-08,-5.149995928312259968e-02
6.105405405405405205e-08,-5.124959162345912866e-02
6.115315315315314309e-08,-5.100084422455720967e-02
6.125225225225224737e-08,-5.075370400064466159e-02
6.135135135135135165e-08,-5.050815799256686001e-02
6.145045045045044270e-08,-5.026419336635977453e-02
6.154954954954954697e-08,-5.002179741184106104e-02
6.164864864864863802e-08,-4.978095754121975719e-02
6.174774774774774230e-08,-4.954166128772320710e-02
6.184684684684684658e-08,-4.930389630424213826e-02
6.194594594594593762e-08,-4.906765036199259994e-02
6.204504504504504190e-08,-4.883291134919513082e-02
6.214414414414413294e-08,-4.859966726977092005e-02
6.224324324324323722e-08,-4.836790624205414973e-02
6.234234234234234150e-08,-4.813761649752118510e-02
6.244144144144143254e-08,-4.790878637953546737e-02
6.254054054054053682e-08,-4.768140434210838691e-02
6.263963963963962787e-08,-4.745545894867607417e-02
6.273873873873873215e-08,-4.723093887089117177e-02
6.283783783783783643e-08,-4.700783288743027449e-02
6.293693693693692747e-08,-4.678612988281608681e-02
6.303603603603603175e-08,-4.656581884625438095e-02
6.313513513513512279e-08,-4.634688887048573486e-02
6.323423423423422707e-08,-4.612932915065134920e-02
6.333333333333333135e-08,-4.591312898317340824e-02
6.343243243243242239e-08,-4.569827776464908259e-02
6.353153153153152667e-08,-4.548476499075834040e-02
6.363063063063063095e-08,-4.527258025518569873e-02
6.372972972972972200e-08,-4.506171324855493682e-02
6.382882882882882627e-08,-4.485215375737710425e-02
6.392792792792791732e-08,-4.464389166301193507e-02
6.402702702702702160e-08,-4.443691694064148129e-02
6.412612612612612588e-08,-4.423121965825702051e-02
6.422522522522521692e-08,-4.402678997565804414e-02
6.432432432432432120e-08,-4.382361814346362461e-02
6.442342342342341224e-08,-4.362169450213618932e-02
6.452252252252251652e-08,-4.342100948101688951e-02
6.462162162162162080e-08,-4.322155359737313296e-02
6.472072072072071184e-08,-4.302331745545753816e-02
6.481981981981981612e-08,-4.282629174557840007e-02
6.491891891891890717e-08,-4.263046724318169528e-02
6.501801801801801145e-08,-4.243583480794390489e-02
6.511711711711711573e-08,-4.224238538287628658e-02
6.521621621621620677e-08,-4.205010999343969380e-02
6.531531531531531105e-08,-4.185899974667016410e-02
6.541441441441440209e-08,-4.166904583031533910e-02
6.551351351351350637e-08,-4.148023951198093195e-02
6.561261261261261065e-08,-4.129257213828790157e-02
6.571171171171170169e-08,-4.110603513403944531e-02
6.581081081081080597e-08,-4.092062000139812944e-02
6.590990990990991025e-08,-4.073631831907301853e-02
6.600900900900900130e-08,-4.055312174151641524e-02
6.610810810810810557e-08,-4.037102199813015491e-02
6.620720720720719662e-08,-4.019001089248164932e-02
6.630630630630630090e-08,-4.001008030152897882e-02
6.640540540540540518e-08,-3.983122217485548372e-02
6.650450450450449622e-08,-3.965342853391334854e-02
6.660360360360360050e-08,-3.947669147127605416e-02
6.670270270270269154e-08,-3.930100314990005173e-02
6.680180180180179582e-08,-3.912635580239471472e-02
6.690090090090090010e-08,-3.895274173030139481e-02
6.699999999999999114e-08,-3.878015330338068639e-02
6.709909909909909542e-08,-3.860858295890813585e-02
6.719819819819818647e-08,-3.843802320097846476e-02
6.729729729729729075e-08,-3.826846659981764098e-02
6.739639639639639503e-08,-3.809990579110335979e-02
6.749549549549548607e-08,-3.793233347529325478e-02
6.759459459459459035e-08,-3.776574241696104006e-02
6.769369369369368139e-08,-3.760012544414058355e-02
6.779279279279278567e-08,-3.743547544767731466e-02
6.789189189189188995e-08,-3.727178538058750074e-02
6.799099099099098099e-08,-3.710904825742485091e-02
6.809009009009008527e-08,-3.694725715365439894e-02
6.818918918918917632e-08,-3.678640520503388689e-02
6.828828828828828060e-08,-3.662648560700201145e-02
6.838738738738738487e-08,-3.646749161407413647e-02
6.848648648648647592e-08,-3.630941653924461138e-02
6.858558558558558020e-08,-3.615225375339613939e-02
6.868468468468468448e-08,-3.599599668471614722e-02
6.878378378378377552e-08,-3.584063881811951763e-02
6.888288288288287980e-08,-3.568617369467814993e-02
6.898198198198197084e-08,-3.553259491105717482e-02
6.908108108108107512e-08,-3.537989611895732411e-02
6.918018018018017940e-08,-3.522807102456403106e-02
6.927927927927927044e-08,-3.507711338800255374e-02
6.937837837837837472e-08,-3.492701702279939202e-02
6.947747747747746577e-08,-3.477777579534998414e-02
6.957657657657657005e-08,-3.462938362439221818e-02
6.967567567567567433e-08,-3.448183448048614680e-02
6.977477477477476537e-08,-3.433512238549947526e-02
6.987387387387386965e-08,-3.418924141209883638e-02
6.997297297297296069e-08,-3.404418568324706768e-02
7.007207207207206497e-08,-3.389994937170578287e-02
7.017117117117116925e-08,-3.375652669954395946e-02
7.027027027027026029e-08,-3.361391193765181362e-02
7.036936936936936457e-08,-3.347209940526010147e-02
7.046846846846845562e-08,-3.333108346946508926e-02
7.056756756756755990e-08,-3.319085854475854053e-02
7.066666666666666417e-08,-3.305141909256324034e-02
7.076576576576575522e-08,-3.291275962077350875e-02
7.086486486486485950e-08,-3.277487468330089748e-02
7.096396396396396378e-08,-3.263775887962511862e-02
7.106306306306305482e-08,-3.250140685434974031e-02
7.116216216216215910e-08,-3.236581329676289226e-02
7.126126126126125014e-08,-3.223097294040306454e-02
7.136036036036035442e-08,-3.209688056262930550e-02
7.145945945945945870e-08,-3.196353098419663780e-02
7.155855855855854975e-08,-3.183091906883586675e-02
7.165765765765765402e-08,-3.169903972283806548e-02
7.175675675675674507e-08,-3.156788789464382711e-02
7.185585585585584935e-08,-3.143745857443679126e-02
7.195495495495495363e-08,-3.130774679374188213e-02
7.205405405405404467e-08,-3.117874762502775496e-02
7.215315315315314895e-08,-3.105045618131372850e-02
7.225225225225223999e-08,-3.092286761578104046e-02
7.235135135135134427e-08,-3.079597712138819332e-02
7.245045045045044855e-08,-3.066977993049075160e-02
7.254954954954953959e-08,-3.054427131446509416e-02
7.264864864864864387e-08,-3.041944658333627094e-02
7.274774774774773492e-08,-3.029530108541008890e-02
7.284684684684683920e-08,-3.017183020690894502e-02
7.294594594594594347e-08,-3.004902937161186768e-02
7.304504504504503452e-08,-2.992689404049824961e-02
7.314414414414413880e-08,-2.980541971139551854e-02
7.324324324324324308e-08,-2.968460191863066949e-02
7.334234234234233412e-08,-2.956443623268549190e-02
7.344144144144143840e-08,-2.944491825985545708e-02
7.354054054054052944e-08,-2.932604364191249494e-02
7.363963963963963372e-08,-2.920780805577108397e-02
7.373873873873873800e-08,-2.909020721315824787e-02
7.383783783783782905e-08,-2.897323686028683079e-02
7.393693693693693332e-08,-2.885689277753239468e-02
7.403603603603602437e-08,-2.874117077911363463e-02
7.413513513513512865e-08,-2.862606671277598963e-02
7.423423423423423293e-08,-2.851157645947888924e-02
7.433333333333332397e-08,-2.839769593308616794e-02
7.443243243243242825e-08,-2.828442108005973371e-02
7.453153153153151929e-08,-2.817174787915672010e-02
7.463063063063062357e-08,-2.805967234112955941e-02
7.472972972972972785e-08,-2.794819050842945948e-02
7.482882882882881889e-08,-2.783729845491291974e-02
7.492792792792792317e-08,-2.772699228555127945e-02
7.502702702702701422e-08,-2.761726813614356207e-02
7.512612612612611850e-08,-2.750812217303204299e-02
7.522522522522522278e-08,-2.739955059282109251e-02
7.532432432432431382e-08,-2.729154962209876661e-02
7.542342342342341810e-08,-2.718411551716140226e-02
7.552252252252252238e-08,-2.707724456374113742e-02
7.562162162162161342e-08,-2.697093307673623791e-02
7.572072072072071770e-08,-2.686517739994419979e-02
7.581981981981980874e-08,-2.675997390579776605e-02
7.591891891891891302e-08,-2.665531899510353853e-02
7.601801801801801730e-08,-2.655120909678345548e-02
7.611711711711710835e-08,-2.644764066761888521e-02
7.621621621621621262e-08,-2.634461019199735299e-02
7.631531531531530367e-08,-2.624211418166198101e-02
7.641441441441440795e-08,-2.614014917546341951e-02
7.651351351351351223e-08,-2.603871173911446318e-02
7.661261261261260327e-08,-2.593779846494709967e-02
7.671171171171170755e-08,-2.583740597167210468e-02
7.681081081081079859e-08,-2.573753090414115582e-02
7.690990990990990287e-08,-2.563816993311128500e-02
7.700900900900900715e-08,-2.553931975501192927e-02
7.710810810810809819e-08,-2.544097709171416408e-02
7.720720720720720247e-08,-2.534313869030246219e-02
7.730630630630629352e-08,-2.524580132284876682e-02
7.740540540540539780e-08,-2.514896178618874004e-02
7.750450450450450208e-08,-2.505261690170051611e-02
7.760360360360359312e-08,-2.495676351508556087e-02
7.770270270270269740e-08,-2.486139849615173064e-02
7.780180180180180168e-08,-2.476651873859872510e-02
7.790090090090089272e-08,-2.467212115980554205e-02
7.799999999999999700e-08,-2.457820270062012480e-02
7.809909909909908804e-08,-2.448476032515126480e-02
7.819819819819819232e-08,-2.439179102056239154e-02
7.829729729729729660e-08,-2.429929179686769053e-02
7.839639639639638765e-08,-2.420725968673011555e-02
7.849549549549549192e-08,-2.411569174526143403e-02
7.859459459459458297e-08,-2.402458504982444773e-02
7.869369369369368725e-08,-2.393393669983697597e-02
7.879279279279279153e-08,-2.384374381657803493e-02
7.889189189189188257e-08,-2.375400354299579686e-02
7.899099099099098685e-08,-2.366471304351750252e-02
7.909009009009007789e-08,-2.357586950386140329e-02
7.918918918918918217e-08,-2.348747013085036167e-02
7.928828828828828645e-08,-2.339951215222754385e-02
7.938738738738737749e-08,-2.331199281647382271e-02
7.948648648648648177e-08,-2.322490939262693635e-02
7.958558558558557282e-08,-2.313825917010267283e-02
7.968468468468467710e-08,-2.305203945851754324e-02
7.978378378378378138e-08,-2.296624758751348097e-02
7.988288288288287242e-08,-2.288088090658411955e-02
7.998198198198197670e-08,-2.279593678490275666e-02
8.008108108108108098e-08,-2.271141261115222285e-02
8.018018018018017202e-08,-2.262730579335622133e-02
8.027927927927927630e-08,-2.254361375871237819e-02
8.037837837837836734e-08,-2.246033395342707240e-02
8.047747747747747162e-08,-2.237746384255167795e-02
8.057657657657657590e-08,-2.229500090982060659e-02
8.067567567567566695e-08,-2.221294265749081814e-02
8.077477477477477122e-08,-2.213128660618293025e-02
8.087387387387386227e-08,-2.205003029472396917e-02
8.097297297297296655e-08,-2.196917127999147706e-02
8.107207207207207083e-08,-2.188870713675934720e-02
8.117117117117116187e-08,-2.180863545754503988e-02
8.127027027027026615e-08,-2.172895385245827635e-02
8.136936936936935719e-08,-2.164965994905129060e-02
8.146846846846846147e-08,-2.157075139217046883e-02
8.156756756756756575e-08,-2.149222584380944615e-02
8.166666666666665679e-08,-2.141408098296366386e-02
8.176576576576576107e-08,-2.133631450548623132e-02
8.186486486486485212e-08,-2.125892412394534900e-02
8.196396396396395640e-08,-2.118190756748291464e-02
8.206306306306306068e-08,-2.110526258167467681e-02
8.216216216216215172e-08,-2.102898692839159228e-02
8.226126126126125600e-08,-2.095307838566260600e-02
8.236036036036034704e-08,-2.087753474753872157e-02
8.245945945945945132e-08,-2.080235382395835206e-02
8.255855855855855560e-08,-2.072753344061401687e-02
8.265765765765764664e-08,-2.065307143882029114e-02
8.275675675675675092e-08,-2.057896567538296251e-02
8.285585585585585520e-08,-2.050521402246955130e-02
8.295495495495494625e-08,-2.043181436748097921e-02
8.305405405405405052e-08,-2.035876461292444525e-02
8.315315315315314157e-08,-2.028606267628765836e-02
8.325225225225224585e-08,-2.021370648991402744e-02
8.335135135135135013e-08,-2.014169400087928788e-02
8.345045045045044117e-08,-2.007002317086914109e-02
8.354954954954954545e-08,-1.999869197605805282e-02
8.364864864864863649e-08,-1.992769840698930747e-02
8.374774774774774077e-08,-1.985704046845607890e-02
8.384684684684684505e-08,-1.978671617938371902e-02
8.394594594594593609e-08,-1.971672357271309767e-02
8.404504504504504037e-08,-1.964706069528501103e-02
8.414414414414413142e-08,-1.957772560772581133e-02
8.424324324324323570e-08,-1.950871638433394201e-02
8.434234234234233998e-08,-1.944003111296768033e-02
8.444144144144143102e-08,-1.937166789493384791e-02
8.454054054054053530e-08,-1.930362484487756561e-02
8.463963963963962634e-08,-1.923590009067312201e-02
8.473873873873873062e-08,-1.916849177331573367e-02
8.483783783783783490e-08,-1.910139804681443981e-02
8.493693693693692594e-08,-1.903461707808592682e-02
8.503603603603603022e-08,-1.896814704684931380e-02
8.513513513513513450e-08,-1.890198614552201714e-02
8.523423423423422555e-08,-1.883613257911651018e-02
8.533333333333332982e-08,-1.877058456513800572e-02
8.543243243243242087e-08,-1.870534033348320371e-02
8.553153153153152515e-08,-1.864039812633984730e-02
8.563063063063062943e-08,-1.857575619808731968e-02
8.572972972972972047e-08,-1.851141281519808404e-02
8.582882882882882475e-08,-1.844736625614003256e-02
8.592792792792791579e-08,-1.838361481127982061e-02
8.602702702702702007e-08,-1.832015678278695395e-02
8.612612612612612435e-08,-1.825699048453890277e-02
8.622522522522521540e-08,-1.819411424202699301e-02
8.632432432432431967e-08,-1.813152639226314061e-02
8.642342342342341072e-08,-1.806922528368756775e-02
8.652252252252251500e-08,-1.800720927607721289e-02
8.662162162162161928e-08,-1.794547674045507413e-02
8.672072072072071032e-08,-1.788402605900037828e-02
8.681981981981981460e-08,-1.782285562495947856e-02
8.691891891891890564e-08,-1.776196384255770630e-02
8.701801801801800992e-08,-1.770134912691187154e-02
8.711711711711711420e-08,-1.764100990394370030e-02
8.721621621621620524e-08,-1.758094461029396233e-02
8.731531531531530952e-08,-1.752115169323739674e-02
8.741441441441441380e-08,-1.746162961059846003e-02
8.751351351351350485e-08,-1.740237683066775398e-02
8.761261261261260912e-08,-1.734339183211926552e-02
8.771171171171170017e-08,-1.728467310392836631e-02
8.781081081081080445e-08,-1.722621914529046117e-02
8.790990990990990873e-08,-1.716802846554051076e-02
8.800900900900899977e-08,-1.711009958407316497e-02
8.810810810810810405e-08,-1.705243103026360396e-02
8.820720720720719509e-08,-1.699502134338923623e-02
8.830630630630629937e-08,-1.693786907255189975e-02
8.840540540540540365e-08,-1.688097277660092696e-02
8.850450450450449470e-08,-1.682433102405679962e-02
8.860360360360359897e-08,-1.676794239303550788e-02
8.870270270270269002e-08,-1.671180547117363108e-02
8.880180180180179430e-08,-1.665591885555399790e-02
8.890090090090089858e-08,-1.660028115263210979e-02
8.899999999999998962e-08,-1.654489097816312995e-02
8.909909909909909390e-08,-1.648974695712958002e-02
8.919819819819818494e-08,-1.643484772366965441e-02
8.929729729729728922e-08,-1.638019192100616597e-02
8.939639639639639350e-08,-1.632577820137614752e-02
8.949549549549548454e-08,-1.627160522596105691e-02
8.959459459459458882e-08,-1.621767166481756853e-02
8.969369369369369310e-08,-1.616397619680905520e-02
8.979279279279278415e-08,-1.611051750953759396e-02
8.989189189189188843e-08,-1.605729429927660670e-02
8.999099099099097947e-08,-1.600430527090412544e-02
9.009009009009008375e-08,-1.595154913783653969e-02
9.018918918918918803e-08,-1.589902462196307945e-02
9.028828828828827907e-08,-1.584673045358073878e-02
9.038738738738738335e-08,-1.579466537132980311e-02
9.048648648648647439e-08,-1.574282812213002175e-02
9.058558558558557867e-08,-1.569121746111720381e-02
9.068468468468468295e-08,-1.563983215158049056e-02
9.078378378378377400e-08,-1.558867096490010144e-02
9.088288288288287827e-08,-1.553773268048562473e-02
9.098198198198196932e-08,-1.548701608571490494e-02
9.108108108108107360e-08,-1.543651997587339002e-02
9.118018018018017788e-08,-1.538624315409404392e-02
9.127927927927926892e-08,-1.533618443129778665e-02
9.137837837837837320e-08,-1.528634262613440611e-02
9.147747747747746424e-08,-1.523671656492405282e-02
9.157657657657656852e-08,-1.518730508159914921e-02
9.167567567567567280e-08,-1.513810701764689744e-02
9.177477477477476384e-08,-1.508912122205223125e-02
9.187387387387386812e-08,-1.504034655124121718e-02
9.197297297297297240e-08,-1.499178186902506114e-02
9.207207207207206345e-08,-1.494342604654448105e-02
9.217117117117116773e-08,-1.489527796221459637e-02
9.227027027027025877e-08,-1.484733650167035547e-02
9.236936936936936305e-08,-1.479960055771229778e-02
9.246846846846846733e-08,-1.475206903025290395e-02
9.256756756756755837e-08,-1.470474082626335548e-02
9.266666666666666265e-08,-1.465761485972072106e-02
9.276576576576575369e-08,-1.461069005155565294e-02
9.286486486486485797e-08,-1.456396532960047528e-02
9.296396396396396225e-08,-1.451743962853776701e-02
9.306306306306305330e-08,-1.447111188984933315e-02
9.316216216216215757e-08,-1.442498106176563072e-02
9.326126126126124862e-08,-1.437904609921564041e-02
9.336036036036035290e-08,-1.433330596377712859e-02
9.345945945945945718e-08,-1.428775962362735866e-02
9.355855855855854822e-08,-1.424240605349422900e-02
9.365765765765765250e-08,-1.419724423460775979e-02
9.375675675675674354e-08,-1.415227315465208448e-02
9.385585585585584782e-08,-1.410749180771776225e-02
9.395495495495495210e-08,-1.406289919425455018e-02
9.405405405405404314e-08,-1.401849432102455009e-02
9.415315315315314742e-08,-1.397427620105571276e-02
9.425225225225225170e-08,-1.393024385359582784e-02
9.435135135135134275e-08,-1.388639630406681390e-02
9.445045045045044703e-08,-1.384273258401938836e-02
9.454954954954953807e-08,-1.379925173108821970e-02
9.464864864864864235e-08,-1.375595278894730690e-02
9.474774774774774663e-08,-1.371283480726587407e-02
9.484684684684683767e-08,-1.366989684166453577e-02
9.494594594594594195e-08,-1.362713795367184733e-02
9.504504504504503299e-08,-1.358455721068127335e-02
9.514414414414413727e-08,-1.354215368590841635e-02
9.524324324324324155e-08,-1.349992645834871031e-02
9.534234234234233260e-08,-1.345787461273538488e-02
9.544144144144143687e-08,-1.341599723949778687e-02
9.554054054054052792e-08,-1.337429343472010257e-02
9.563963963963963220e-08,-1.333276230010035750e-02
9.573873873873873648e-08,-1.329140294290979789e-02
9.583783783783782752e-08,-1.325021447595259479e-02
9.593693693693693180e-08,-1.320919601752583612e-02
9.603603603603602284e-08,-1.316834669137997155e-02
9.613513513513512712e-08,-1.312766562667940819e-02
9.623423423423423140e-08,-1.308715195796360947e-02
9.633333333333332244e-08,-1.304680482510838305e-02
9.643243243243242672e-08,-1.300662337328751562e-02
9.653153153153151777e-08,-1.296660675293480509e-02
9.663063063063062205e-08,-1.292675411970627478e-02
9.672972972972972633e-08,-1.288706463444278666e-02
9.682882882882881737e-08,-1.284753746313294955e-02
9.692792792792792165e-08,-1.280817177687627699e-02
9.702702702702702593e-08,-1.276896675184672515e-02
9.712612612612611697e-08,-1.272992156925646656e-02
9.722522522522522125e-08,-1.269103541531996227e-02
9.732432432432431229e-08,-1.265230748121839305e-02
9.742342342342341657e-08,-1.261373696306427108e-02
9.752252252252252085e-08,-1.257532306186644536e-02
9.762162162162161190e-08,-1.253706498349532739e-02
9.772072072072071617e-08,-1.249896193864839800e-02
9.781981981981980722e-08,-1.246101314281604019e-02
9.791891891891891150e-08,-1.242321781624759931e-02
9.801801801801801578e-08,-1.238557518391774324e-02
9.811711711711710682e-08,-1.234808447549309157e-02
9.821621621621621110e-08,-1.231074492529909969e-02
9.831531531531530214e-08,-1.227355577228723613e-02
9.841441441441440642e-08,-1.223651626000237663e-02
9.851351351351351070e-08,-1.219962563655053490e-02
9.861261261261260174e-08,-1.216288315456678752e-02
9.871171171171170602e-08,-1.212628807118346259e-02
9.881081081081079707e-08,-1.208983964799863024e-02
9.890990990990990135e-08,-1.205353715104478043e-02
9.900900900900900563e-08,-1.201737985075782174e-02
9.910810810810809667e-08,-1.198136702194626917e-02
9.920720720720720095e-08,-1.194549794376068355e-02
9.930630630630630523e-08,-1.190977189966340929e-02
9.940540540540539627e-08,-1.187418817739850294e-02
9.950450450450450055e-08,-1.183874606896187336e-02
9.960360360360359159e-08,-1.180344487057176373e-02
9.970270270270269587e-08,-1.176828388263935488e-02
9.980180180180180015e-08,-1.173326240973966879e-02
9.990090090090089120e-08,-1.169837976058268718e-02
9.999999999999999547e-08,-1.166363524798468346e-02
