R_values,HFavg
8.135135135135134876e-09,-1.268882644145449063e+02
8.234234234234234192e-09,-1.181859743382527483e+02
8.333333333333333508e-09,-1.102615985769358105e+02
8.432432432432432823e-09,-1.030301199464450832e+02
8.531531531531532139e-09,-9.641743163161278574e+01
8.630630630630631455e-09,-9.035873801009843476e+01
8.729729729729730771e-09,-8.479721784668028306e+01
8.828828828828830087e-09,-7.968290240753572107e+01
8.927927927927927748e-09,-7.497173039068046307e+01
9.027027027027027064e-09,-7.062474892943251348e+01
9.126126126126126380e-09,-6.660743575210884160e+01
9.225225225225225695e-09,-6.288912221555010973e+01
9.324324324324325011e-09,-5.944250063365806369e+01
9.423423423423424327e-09,-5.624320229518823311e+01
9.522522522522523643e-09,-5.326943496199076833e+01
9.621621621621621304e-09,-5.050167057940475956e+01
9.720720720720720620e-09,-4.792237550778506971e+01
9.819819819819819936e-09,-4.551577687110887638e+01
9.918918918918919252e-09,-4.326765967259473911e+01
1.001801801801801857e-08,-4.116519019354129227e+01
1.011711711711711788e-08,-3.919676190603671984e+01
1.021621621621621720e-08,-3.735186072138177593e+01
1.031531531531531651e-08,-3.562094688684354793e+01
1.041441441441441418e-08,-3.399535125203758668e+01
1.051351351351351349e-08,-3.246718396757913894e+01
1.061261261261261281e-08,-3.102925396457374774e+01
1.071171171171171212e-08,-2.967499780370352624e+01
1.081081081081081144e-08,-2.839841668497898652e+01
1.090990990990991076e-08,-2.719402058008622092e+01
1.100900900900901007e-08,-2.605677859392917028e+01
1.110810810810810773e-08,-2.498207478476299315e+01
1.120720720720720705e-08,-2.396566877679768126e+01
1.130630630630630636e-08,-2.300366058826031690e+01
1.140540540540540568e-08,-2.209245917407354654e+01
1.150450450450450500e-08,-2.122875424756255924e+01
1.160360360360360431e-08,-2.040949100162449170e+01
1.170270270270270363e-08,-1.963184739799246969e+01
1.180180180180180294e-08,-1.889321373477529420e+01
1.190090090090090060e-08,-1.819117423834549996e+01
1.199999999999999992e-08,-1.752349045670776206e+01
1.209909909909909924e-08,-1.688808625841363664e+01
1.219819819819819855e-08,-1.628303426448259827e+01
1.229729729729729787e-08,-1.570654356114794048e+01
1.239639639639639718e-08,-1.515694855899415572e+01
1.249549549549549650e-08,-1.463269887954771065e+01
1.259459459459459416e-08,-1.413235016393884536e+01
1.269369369369369348e-08,-1.365455571012489422e+01
1.279279279279279279e-08,-1.319805885558575120e+01
1.289189189189189211e-08,-1.276168603155736392e+01
1.299099099099099142e-08,-1.234434042292762257e+01
1.309009009009009074e-08,-1.194499617502207656e+01
1.318918918918919006e-08,-1.156269309477539409e+01
1.328828828828828937e-08,-1.119653179932673481e+01
1.338738738738738703e-08,-1.084566926998117431e+01
1.348648648648648635e-08,-1.050931477382725276e+01
1.358558558558558566e-08,-1.018672611915807202e+01
1.368468468468468498e-08,-9.877206214271776474e+00
1.378378378378378430e-08,-9.580099902277613211e+00
1.388288288288288361e-08,-9.294791047250351212e+00
1.398198198198198293e-08,-9.020699849499921541e+00
1.408108108108108059e-08,-8.757280369886293769e+00
1.418018018018017990e-08,-8.504018245044804303e+00
